,date,open,close,high,low,volume,code
61,2016-03-07,1935.09,1953.33,1995.94,1935.09,11623160.0,399006
62,2016-03-08,1944.65,2002.19,2002.19,1865.65,15627421.0,399006
63,2016-03-09,1962.28,1970.81,2015.71,1947.05,13303672.0,399006
64,2016-03-10,1968.77,1936.97,1991.36,1935.12,10508018.0,399006
65,2016-03-11,1911.32,1934.87,1948.6,1903.92,8487655.0,399006
66,2016-03-14,1962.1,2023.13,2048.5,1962.1,16134405.0,399006
67,2016-03-15,2016.81,1996.92,2034.7,1995.46,12167059.0,399006
68,2016-03-16,2029.92,1977.54,2039.49,1961.42,12220455.0,399006
69,2016-03-17,1986.14,2087.29,2089.14,1986.14,21074139.0,399006
70,2016-03-18,2102.19,2177.87,2194.35,2102.08,25596839.0,399006
71,2016-03-21,2214.91,2227.03,2234.35,2191.66,25540998.0,399006
72,2016-03-22,2201.19,2221.7,2248.19,2189.94,21060006.0,399006
73,2016-03-23,2214.87,2259.11,2259.11,2205.07,19052794.0,399006
74,2016-03-24,2234.22,2219.77,2277.92,2217.84,21400929.0,399006
75,2016-03-25,2209.26,2216.09,2232.07,2183.6,15154009.0,399006
76,2016-03-28,2233.13,2199.69,2259.13,2192.35,16260472.0,399006
77,2016-03-29,2190.88,2152.55,2194.89,2130.85,14170516.0,399006
78,2016-03-30,2172.74,2248.78,2248.78,2172.74,17405975.0,399006
79,2016-03-31,2256.43,2238.29,2271.96,2232.3,18124976.0,399006
80,2016-04-01,2223.38,2205.37,2227.0,2171.34,15701246.0,399006
81,2016-04-05,2207.46,2279.52,2285.2,2205.44,19764938.0,399006
82,2016-04-06,2274.77,2297.04,2305.41,2271.5,20912036.0,399006
83,2016-04-07,2310.92,2248.68,2316.63,2248.68,20302345.0,399006
84,2016-04-08,2230.95,2229.93,2239.8,2194.23,17946971.0,399006
85,2016-04-11,2255.07,2283.14,2301.41,2255.07,19946625.0,399006
86,2016-04-12,2283.21,2264.02,2289.54,2236.44,17078210.0,399006
87,2016-04-13,2278.52,2294.01,2330.05,2278.52,21776634.0,399006
88,2016-04-14,2310.6,2324.39,2325.38,2289.57,18334978.0,399006
89,2016-04-15,2328.31,2309.68,2328.31,2297.68,14526977.0,399006
90,2016-04-18,2288.42,2265.59,2288.42,2249.34,14309772.0,399006
91,2016-04-19,2278.31,2272.52,2289.05,2253.59,13004320.0,399006
92,2016-04-20,2279.76,2145.24,2284.1,2119.42,21667036.0,399006
93,2016-04-21,2135.93,2110.16,2160.26,2106.97,12784062.0,399006
94,2016-04-22,2093.78,2136.92,2136.92,2090.95,10471911.0,399006
95,2016-04-25,2128.66,2126.83,2130.06,2083.64,9557990.0,399006
96,2016-04-26,2123.87,2155.7,2155.7,2119.38,8911518.0,399006
97,2016-04-27,2162.76,2146.61,2176.33,2142.46,10479199.0,399006
98,2016-04-28,2149.1,2155.23,2158.49,2108.27,10123270.0,399006
99,2016-04-29,2141.58,2138.74,2162.19,2138.74,8024639.0,399006
100,2016-05-03,2138.96,2217.23,2217.23,2126.87,14551231.0,399006
101,2016-05-04,2210.13,2211.02,2233.59,2206.26,13671722.0,399006
102,2016-05-05,2208.4,2224.09,2226.55,2198.76,10800328.0,399006
103,2016-05-06,2226.44,2129.19,2235.96,2129.19,16054793.0,399006
104,2016-05-09,2107.33,2053.6,2107.33,2045.12,12230330.0,399006
105,2016-05-10,2051.38,2054.22,2067.62,2044.28,7658732.0,399006
106,2016-05-11,2067.69,2034.93,2073.83,2032.3,9382617.0,399006
107,2016-05-12,2006.26,2034.56,2039.32,1975.06,9177545.0,399006
108,2016-05-13,2030.94,2025.22,2058.66,2013.86,8301000.0,399006
109,2016-05-16,2017.84,2057.86,2057.86,2008.54,9415721.0,399006
110,2016-05-17,2059.51,2081.44,2107.73,2036.88,13540442.0,399006
111,2016-05-18,2062.81,2020.47,2062.81,2000.53,12268130.0,399006
112,2016-05-19,2023.96,2037.4,2076.48,2023.96,12323461.0,399006
113,2016-05-20,2018.38,2065.3,2065.3,2013.53,10424853.0,399006
114,2016-05-23,2073.0,2098.23,2107.05,2073.0,13928264.0,399006
115,2016-05-24,2094.21,2075.51,2094.21,2061.52,12318602.0,399006
116,2016-05-25,2091.97,2067.25,2111.26,2062.64,13310049.0,399006
117,2016-05-26,2060.43,2086.01,2086.49,2019.3,13415969.0,399006
118,2016-05-27,2076.3,2069.89,2090.17,2065.37,11795698.0,399006
119,2016-05-30,2054.62,2058.52,2083.83,2033.67,10960379.0,399006
120,2016-05-31,2061.84,2159.8,2160.53,2060.14,21485082.0,399006
121,2016-06-01,2164.73,2168.82,2188.88,2163.05,20189498.0,399006
122,2016-06-02,2163.59,2188.56,2188.56,2160.25,16283821.0,399006
123,2016-06-03,2176.36,2204.97,2236.58,2175.81,22973700.0,399006
124,2016-06-06,2212.46,2199.3,2219.27,2181.99,16256231.0,399006
125,2016-06-07,2202.04,2196.73,2204.18,2181.29,14432062.0,399006
126,2016-06-08,2191.27,2186.54,2201.53,2166.97,15083478.0,399006
127,2016-06-13,2150.39,2054.71,2165.28,2054.71,18354659.0,399006
128,2016-06-14,2045.21,2058.31,2070.15,2032.44,12691213.0,399006
129,2016-06-15,2033.6,2128.8,2143.45,2031.67,17777760.0,399006
130,2016-06-16,2124.16,2101.42,2137.18,2097.35,17067785.0,399006
131,2016-06-17,2109.57,2122.89,2154.52,2105.24,15627913.0,399006
132,2016-06-20,2117.99,2119.63,2127.68,2088.29,11924627.0,399006
133,2016-06-21,2135.46,2092.0,2153.23,2083.69,16048069.0,399006
134,2016-06-22,2085.98,2144.82,2144.82,2085.65,14222178.0,399006
135,2016-06-23,2144.58,2137.49,2153.58,2115.84,16837015.0,399006
136,2016-06-24,2131.15,2127.36,2157.94,2060.2,19922672.0,399006
137,2016-06-27,2111.1,2191.81,2194.13,2110.6,21030922.0,399006
138,2016-06-28,2181.41,2216.71,2221.46,2173.53,23215990.0,399006
139,2016-06-29,2228.51,2209.79,2238.35,2203.49,18443876.0,399006
140,2016-06-30,2213.6,2227.79,2233.28,2206.8,17941508.0,399006
141,2016-07-01,2231.18,2211.18,2241.63,2203.93,14668383.0,399006
142,2016-07-04,2195.62,2248.71,2254.15,2193.84,17784634.0,399006
143,2016-07-05,2253.69,2246.02,2259.29,2229.0,16139170.0,399006
144,2016-07-06,2239.76,2241.56,2246.73,2229.27,13738409.0,399006
145,2016-07-07,2240.9,2233.92,2247.58,2212.41,16795981.0,399006
146,2016-07-08,2231.97,2239.0,2257.32,2220.21,15557363.0,399006
147,2016-07-11,2242.26,2218.59,2252.66,2216.57,16477804.0,399006
148,2016-07-12,2218.02,2247.35,2247.35,2182.03,18671280.0,399006
149,2016-07-13,2258.26,2285.37,2299.86,2250.64,23655174.0,399006
150,2016-07-14,2282.16,2293.08,2295.59,2273.42,20113199.0,399006
151,2016-07-15,2289.1,2263.78,2293.08,2260.16,17670910.0,399006
152,2016-07-18,2257.42,2249.87,2268.79,2234.21,14307801.0,399006
153,2016-07-19,2249.74,2273.72,2273.72,2237.0,15279340.0,399006
154,2016-07-20,2272.64,2268.53,2288.65,2268.53,14955571.0,399006
155,2016-07-21,2266.08,2265.13,2289.67,2259.2,14547039.0,399006
156,2016-07-22,2262.1,2250.0,2269.55,2248.3,13498454.0,399006
157,2016-07-25,2245.86,2245.89,2264.44,2235.45,12398386.0,399006
158,2016-07-26,2245.94,2279.55,2279.55,2245.94,12447831.0,399006
159,2016-07-27,2282.07,2155.39,2284.28,2138.78,22255143.0,399006
160,2016-07-28,2150.32,2139.74,2166.6,2109.87,14281276.0,399006
161,2016-07-29,2144.27,2122.41,2147.19,2109.13,10217499.0,399006
162,2016-08-01,2113.67,2099.18,2118.09,2066.18,11030561.0,399006
163,2016-08-02,2096.55,2113.21,2114.95,2094.12,7552175.0,399006
164,2016-08-03,2110.23,2108.31,2117.62,2096.73,7799222.0,399006
165,2016-08-04,2107.62,2129.65,2133.18,2102.27,9103905.0,399006
166,2016-08-05,2128.74,2109.05,2129.33,2107.44,8018038.0,399006
167,2016-08-08,2102.24,2130.59,2130.59,2083.98,8364470.0,399006
168,2016-08-09,2128.64,2154.5,2154.5,2128.22,10306897.0,399006
169,2016-08-10,2155.39,2137.0,2164.62,2136.83,9273979.0,399006
170,2016-08-11,2134.6,2103.4,2139.2,2103.4,8555220.0,399006
171,2016-08-12,2098.77,2123.84,2123.86,2097.91,7408592.0,399006
172,2016-08-15,2126.79,2193.21,2200.92,2112.25,17899444.0,399006
173,2016-08-16,2195.02,2201.1,2211.01,2192.97,14031463.0,399006
174,2016-08-17,2200.24,2208.2,2218.29,2195.37,12322147.0,399006
175,2016-08-18,2204.95,2201.59,2213.3,2191.93,12230952.0,399006
176,2016-08-19,2200.68,2204.56,2211.06,2194.11,10110201.0,399006
177,2016-08-22,2205.57,2167.4,2213.41,2167.4,11157702.0,399006
178,2016-08-23,2168.34,2174.16,2186.74,2160.3,8888141.0,399006
179,2016-08-24,2178.53,2192.17,2204.8,2176.35,11938671.0,399006
180,2016-08-25,2179.01,2180.66,2183.73,2152.11,12363500.0,399006
181,2016-08-26,2186.0,2189.75,2211.63,2182.11,12324770.0,399006
182,2016-08-29,2187.72,2193.2,2209.25,2183.81,10617016.0,399006
183,2016-08-30,2197.49,2195.53,2210.4,2193.07,9195771.0,399006
184,2016-08-31,2194.61,2191.76,2198.25,2175.84,8950788.0,399006
185,2016-09-01,2192.94,2181.33,2201.28,2181.33,9310263.0,399006
186,2016-09-02,2176.39,2170.86,2187.69,2160.11,10194717.0,399006
187,2016-09-05,2178.63,2182.69,2199.65,2178.09,8786130.0,399006
188,2016-09-06,2183.23,2222.84,2225.25,2161.93,12993775.0,399006
189,2016-09-07,2223.02,2212.05,2232.12,2208.83,12095709.0,399006
190,2016-09-08,2211.39,2223.47,2223.47,2207.11,9526196.0,399006
191,2016-09-09,2223.58,2202.97,2228.54,2202.97,10852276.0,399006
192,2016-09-12,2163.45,2145.56,2179.98,2145.03,12429362.0,399006
193,2016-09-13,2157.95,2145.87,2165.58,2139.34,8441238.0,399006
194,2016-09-14,2137.4,2144.56,2156.98,2131.71,8118338.0,399006
195,2016-09-19,2149.37,2165.21,2174.4,2149.37,7122703.0,399006
196,2016-09-20,2164.42,2158.43,2167.64,2153.94,6226382.0,399006
197,2016-09-21,2158.06,2162.13,2170.08,2157.38,6833986.0,399006
198,2016-09-22,2174.3,2168.42,2178.53,2166.61,7425830.0,399006
199,2016-09-23,2171.63,2156.51,2173.49,2156.04,7139096.0,399006
200,2016-09-26,2154.4,2122.9,2161.76,2122.9,8670568.0,399006
201,2016-09-27,2118.95,2140.8,2140.8,2112.7,7277514.0,399006
202,2016-09-28,2143.72,2139.63,2143.72,2132.55,6509292.0,399006
203,2016-09-29,2141.34,2146.18,2155.42,2140.98,6285021.0,399006
204,2016-09-30,2144.47,2149.9,2154.4,2143.34,5640391.0,399006
205,2016-10-10,2165.85,2208.47,2208.47,2163.41,10937795.0,399006
206,2016-10-11,2207.43,2210.86,2210.86,2201.31,8803487.0,399006
207,2016-10-12,2202.36,2209.69,2216.52,2198.89,9728405.0,399006
208,2016-10-13,2211.75,2208.57,2216.09,2200.52,9113846.0,399006
209,2016-10-14,2203.87,2194.23,2203.87,2178.91,9080538.0,399006
210,2016-10-17,2199.18,2167.86,2200.47,2160.0,9532774.0,399006
211,2016-10-18,2164.6,2198.14,2198.14,2164.6,9628962.0,399006
212,2016-10-19,2200.53,2184.91,2201.16,2180.47,9622045.0,399006
213,2016-10-20,2187.41,2193.26,2199.06,2184.35,9644504.0,399006
214,2016-10-21,2196.85,2181.0,2202.49,2167.83,11446980.0,399006
215,2016-10-24,2184.11,2200.8,2204.36,2176.92,11116745.0,399006
216,2016-10-25,2202.79,2200.21,2207.81,2196.57,9560979.0,399006
217,2016-10-26,2203.48,2184.49,2204.84,2179.76,11389605.0,399006
218,2016-10-27,2182.91,2182.48,2184.32,2171.24,9341353.0,399006
219,2016-10-28,2182.56,2165.43,2192.9,2165.03,10451183.0,399006
220,2016-10-31,2158.57,2159.76,2162.67,2145.57,9005060.0,399006
221,2016-11-01,2160.39,2176.45,2177.83,2159.71,8764775.0,399006
222,2016-11-02,2170.81,2146.4,2171.66,2145.07,11109391.0,399006
223,2016-11-03,2137.13,2153.18,2167.93,2135.28,11358573.0,399006
224,2016-11-04,2151.92,2145.23,2168.34,2142.41,10557940.0,399006
225,2016-11-07,2141.3,2130.3,2145.82,2126.95,9291182.0,399006
226,2016-11-08,2138.45,2150.3,2154.57,2136.25,8908701.0,399006
227,2016-11-09,2150.62,2123.84,2154.85,2098.56,11208038.0,399006
228,2016-11-10,2143.56,2143.32,2149.09,2138.94,9005558.0,399006
229,2016-11-11,2143.58,2147.11,2147.11,2125.49,12340071.0,399006
230,2016-11-14,2146.83,2161.69,2175.25,2146.83,13823940.0,399006
231,2016-11-15,2161.57,2179.3,2179.3,2152.38,13591229.0,399006
232,2016-11-16,2187.5,2182.47,2208.98,2182.12,15704867.0,399006
233,2016-11-17,2176.12,2163.04,2176.12,2157.54,9344910.0,399006
234,2016-11-18,2164.71,2157.96,2170.79,2155.23,7756542.0,399006
235,2016-11-21,2156.46,2152.6,2162.37,2147.05,8475311.0,399006
236,2016-11-22,2156.52,2177.65,2177.65,2146.62,11125462.0,399006
237,2016-11-23,2182.1,2165.71,2191.26,2163.0,15096671.0,399006
238,2016-11-24,2159.61,2146.63,2172.18,2142.95,10549007.0,399006
239,2016-11-25,2145.97,2167.53,2167.53,2123.74,13608575.0,399006
240,2016-11-28,2172.97,2166.04,2175.51,2159.73,11846432.0,399006
241,2016-11-29,2161.78,2160.35,2178.19,2153.72,14617536.0,399006
242,2016-11-30,2157.54,2183.05,2201.55,2155.24,17791660.0,399006
243,2016-12-01,2181.73,2181.93,2188.09,2175.5,12156105.0,399006
244,2016-12-02,2180.39,2143.45,2186.69,2143.21,13119150.0,399006
245,2016-12-05,2129.25,2143.88,2162.3,2124.75,10282946.0,399006
246,2016-12-06,2149.75,2122.26,2156.69,2121.25,9733745.0,399006
247,2016-12-07,2123.55,2134.99,2134.99,2116.54,8294181.0,399006
248,2016-12-08,2135.79,2114.71,2136.26,2114.04,9250664.0,399006
249,2016-12-09,2114.45,2099.89,2118.63,2097.09,10182685.0,399006
250,2016-12-12,2095.58,1984.39,2096.4,1981.17,16139221.0,399006
251,2016-12-13,1982.08,1985.04,1995.35,1961.91,9784018.0,399006
252,2016-12-14,1982.98,1963.08,1988.46,1958.04,8414288.0,399006
253,2016-12-15,1957.71,1975.85,1991.32,1956.55,8835405.0,399006
254,2016-12-16,1977.86,1998.11,2005.28,1972.22,7731468.0,399006
255,2016-12-19,1995.0,1980.41,1995.0,1976.77,6291467.0,399006
256,2016-12-20,1981.69,1982.3,1989.99,1974.93,5939141.0,399006
257,2016-12-21,1987.76,1991.7,1996.1,1985.05,6043199.0,399006
258,2016-12-22,1993.04,1986.27,1993.04,1978.74,5820064.0,399006
259,2016-12-23,1987.73,1964.54,1992.21,1964.23,7195153.0,399006
260,2016-12-26,1959.19,1974.01,1974.01,1933.52,7708427.0,399006
261,2016-12-27,1972.51,1968.62,1977.31,1968.57,6347849.0,399006
262,2016-12-28,1968.15,1957.15,1971.51,1954.96,6005749.0,399006
263,2016-12-29,1956.72,1959.24,1971.94,1955.62,6759930.0,399006
264,2016-12-30,1961.22,1962.06,1964.7,1952.68,7256585.0,399006
265,2017-01-03,1965.04,1963.26,1971.91,1959.14,7327996.0,399006
266,2017-01-04,1963.02,1991.57,1992.76,1959.57,9966839.0,399006
267,2017-01-05,1990.7,1983.97,1993.71,1983.84,7664510.0,399006
268,2017-01-06,1980.84,1965.03,1982.4,1963.32,7968772.0,399006
269,2017-01-09,1962.2,1961.62,1968.87,1951.49,7127300.0,399006
270,2017-01-10,1960.1,1951.68,1967.47,1951.18,6318582.0,399006
271,2017-01-11,1947.42,1937.55,1959.3,1932.46,7140994.0,399006
272,2017-01-12,1935.52,1930.14,1946.59,1929.05,6744843.0,399006
273,2017-01-13,1930.11,1899.94,1934.48,1899.11,7458726.0,399006
274,2017-01-16,1897.45,1830.85,1897.82,1783.74,11832231.0,399006
275,2017-01-17,1824.1,1867.87,1875.8,1805.39,10685369.0,399006
276,2017-01-18,1860.24,1845.79,1862.83,1845.57,7120459.0,399006
277,2017-01-19,1842.66,1844.14,1853.11,1833.5,5259778.0,399006
278,2017-01-20,1844.37,1880.75,1892.36,1842.62,9893890.0,399006
279,2017-01-23,1879.97,1887.32,1897.1,1879.71,7235846.0,399006
280,2017-01-24,1885.24,1861.22,1885.95,1859.71,7576958.0,399006
281,2017-01-25,1857.32,1870.7,1874.63,1856.22,5672933.0,399006
282,2017-01-26,1872.14,1886.23,1887.67,1872.14,6104147.0,399006
283,2017-02-03,1886.97,1876.76,1888.81,1872.7,5384174.0,399006
284,2017-02-06,1877.14,1900.45,1903.33,1874.71,6581493.0,399006
285,2017-02-07,1897.87,1889.13,1900.35,1881.73,6329100.0,399006
286,2017-02-08,1887.34,1903.63,1903.63,1881.14,7381155.0,399006
287,2017-02-09,1903.67,1914.08,1916.41,1901.88,8668233.0,399006
288,2017-02-10,1913.23,1904.68,1915.43,1900.71,8299373.0,399006
289,2017-02-13,1902.46,1913.68,1919.2,1894.15,8643653.0,399006
290,2017-02-14,1914.14,1909.4,1918.79,1906.41,7436229.0,399006
291,2017-02-15,1911.04,1892.36,1920.29,1890.09,8416103.0,399006
292,2017-02-16,1891.87,1897.63,1900.97,1886.41,6811759.0,399006
293,2017-02-17,1896.7,1882.87,1904.87,1881.0,7762939.0,399006
294,2017-02-20,1884.99,1894.96,1894.96,1876.67,7227233.0,399006
295,2017-02-21,1896.86,1921.08,1924.03,1895.43,10336038.0,399006
296,2017-02-22,1921.55,1919.97,1925.3,1909.12,8582111.0,399006
297,2017-02-23,1919.24,1925.95,1925.95,1906.81,9231558.0,399006
298,2017-02-24,1925.1,1938.44,1939.39,1921.3,10466619.0,399006
299,2017-02-27,1937.56,1926.77,1943.98,1923.53,9418535.0,399006
300,2017-02-28,1926.14,1927.16,1931.82,1918.32,7828431.0,399006
301,2017-03-01,1925.7,1931.97,1938.68,1923.75,8144560.0,399006
302,2017-03-02,1936.08,1920.4,1937.9,1919.74,7851702.0,399006
303,2017-03-03,1916.2,1928.29,1932.21,1908.32,8173117.0,399006
304,2017-03-06,1931.62,1962.77,1962.77,1931.62,11658066.0,399006
305,2017-03-07,1967.18,1977.85,1977.85,1957.29,11318843.0,399006
306,2017-03-08,1976.85,1964.63,1976.85,1960.07,9326276.0,399006
307,2017-03-09,1962.64,1953.94,1962.64,1948.79,9738059.0,399006
308,2017-03-10,1952.5,1950.01,1957.71,1945.57,7840181.0,399006
309,2017-03-13,1948.52,1970.88,1972.08,1939.03,10016149.0,399006
310,2017-03-14,1967.47,1958.02,1970.48,1952.1,10852573.0,399006
311,2017-03-15,1951.71,1957.82,1964.43,1943.61,10108027.0,399006
312,2017-03-16,1959.05,1966.73,1968.43,1959.05,9717051.0,399006
313,2017-03-17,1968.15,1949.66,1981.69,1949.35,11771272.0,399006
314,2017-03-20,1948.6,1953.82,1953.82,1939.65,8688772.0,399006
315,2017-03-21,1953.56,1961.06,1961.65,1948.89,7760561.0,399006
316,2017-03-22,1952.8,1948.58,1959.71,1939.29,9551362.0,399006
317,2017-03-23,1951.87,1948.37,1960.34,1930.44,9361952.0,399006
318,2017-03-24,1948.27,1965.14,1966.42,1946.12,9011715.0,399006
319,2017-03-27,1964.62,1947.53,1967.11,1947.53,8137264.0,399006
320,2017-03-28,1946.33,1944.36,1953.24,1940.38,6893334.0,399006
321,2017-03-29,1945.14,1929.2,1948.72,1926.6,8792451.0,399006
322,2017-03-30,1924.51,1893.7,1926.53,1893.3,10451321.0,399006
323,2017-03-31,1895.81,1907.34,1908.53,1895.81,7486344.0,399006
324,2017-04-05,1914.91,1943.16,1943.43,1914.91,11149456.0,399006
325,2017-04-06,1947.09,1944.23,1951.23,1939.37,10607317.0,399006
326,2017-04-07,1942.11,1946.05,1953.57,1939.32,12539154.0,399006
327,2017-04-10,1940.3,1912.45,1940.3,1911.11,14345232.0,399006
328,2017-04-11,1907.1,1917.63,1920.78,1887.89,14962422.0,399006
329,2017-04-12,1913.78,1897.51,1915.02,1896.85,11350367.0,399006
330,2017-04-13,1896.49,1910.48,1920.23,1896.49,9096025.0,399006
331,2017-04-14,1910.99,1887.46,1910.99,1887.35,9807470.0,399006
332,2017-04-17,1880.77,1868.28,1886.61,1862.36,8968460.0,399006
333,2017-04-18,1867.58,1848.2,1878.1,1847.2,8955024.0,399006
334,2017-04-19,1841.6,1845.38,1845.64,1812.39,11049253.0,399006
335,2017-04-20,1843.97,1850.39,1856.73,1836.44,9189912.0,399006
336,2017-04-21,1849.28,1839.01,1863.58,1836.52,8098537.0,399006
337,2017-04-24,1832.82,1809.91,1832.82,1796.36,8801702.0,399006
338,2017-04-25,1809.56,1818.87,1829.26,1807.67,8494366.0,399006
339,2017-04-26,1812.86,1820.48,1822.12,1811.04,9176560.0,399006
340,2017-04-27,1815.11,1842.92,1847.93,1794.4,14644033.0,399006
341,2017-04-28,1838.74,1850.73,1856.4,1834.43,10288378.0,399006
342,2017-05-02,1849.22,1850.85,1855.34,1843.83,8958465.0,399006
343,2017-05-03,1848.71,1840.45,1854.68,1832.56,9368098.0,399006
344,2017-05-04,1838.71,1838.1,1858.56,1828.63,10754475.0,399006
345,2017-05-05,1832.68,1818.19,1839.65,1818.19,9445329.0,399006
346,2017-05-08,1814.1,1788.71,1825.76,1788.71,10557521.0,399006
347,2017-05-09,1780.52,1802.49,1803.21,1770.59,9556775.0,399006
348,2017-05-10,1801.78,1771.32,1815.83,1771.32,10187825.0,399006
349,2017-05-11,1761.47,1772.41,1772.47,1727.58,11606357.0,399006
350,2017-05-12,1768.3,1774.63,1774.9,1750.4,9025548.0,399006
351,2017-05-15,1778.18,1778.64,1788.56,1776.01,8308693.0,399006
352,2017-05-16,1774.39,1814.94,1814.94,1764.29,12049284.0,399006
353,2017-05-17,1812.71,1822.64,1833.87,1810.21,14410051.0,399006
354,2017-05-18,1807.18,1813.51,1827.78,1803.86,11482763.0,399006
355,2017-05-19,1812.73,1801.08,1815.81,1793.04,8676714.0,399006
356,2017-05-22,1798.56,1788.08,1814.41,1779.47,9331071.0,399006
357,2017-05-23,1784.53,1758.23,1790.11,1757.37,10680208.0,399006
358,2017-05-24,1749.16,1776.28,1776.44,1730.36,9673604.0,399006
359,2017-05-25,1770.65,1777.69,1785.67,1745.23,11326976.0,399006
360,2017-05-26,1769.12,1759.63,1772.93,1754.77,9823247.0,399006
361,2017-05-31,1777.65,1763.73,1783.15,1762.08,10782038.0,399006
362,2017-06-01,1757.8,1728.49,1757.89,1728.49,9686559.0,399006
363,2017-06-02,1721.4,1745.93,1754.21,1711.82,10393653.0,399006
364,2017-06-05,1747.53,1761.25,1767.29,1747.53,10025840.0,399006
365,2017-06-06,1759.29,1766.39,1773.07,1758.32,8251101.0,399006
366,2017-06-07,1764.96,1799.85,1802.52,1762.73,13000078.0,399006
