,date,open,close,high,low,volume,code
239,2016-11-29,99.985,99.976,99.986,99.97,4545933.0,511990
240,2016-11-30,99.976,99.97,99.979,99.934,5246664.0,511990
241,2016-12-01,99.966,99.969,99.977,99.955,4993865.0,511990
242,2016-12-02,99.981,100.004,100.005,99.981,4696493.0,511990
243,2016-12-05,99.99,99.999,100.004,99.987,3967427.0,511990
244,2016-12-06,99.997,99.995,99.997,99.993,8740598.0,511990
245,2016-12-07,99.995,99.996,99.997,99.991,6448781.0,511990
246,2016-12-08,99.992,100.0,100.0,99.987,2878708.0,511990
247,2016-12-09,100.002,100.0,100.003,99.997,3415556.0,511990
248,2016-12-12,99.991,99.988,99.992,99.986,2211321.0,511990
249,2016-12-13,99.986,99.99,99.992,99.974,2991506.0,511990
250,2016-12-14,99.985,99.985,99.992,99.974,1538902.0,511990
251,2016-12-15,99.96,99.881,99.965,99.5,1411310.0,511990
252,2016-12-16,99.91,99.905,99.958,99.885,1588701.0,511990
253,2016-12-19,99.918,99.941,99.965,99.905,1807645.0,511990
254,2016-12-20,99.958,99.962,99.975,99.926,1823942.0,511990
255,2016-12-21,99.963,99.981,99.994,99.96,2063436.0,511990
256,2016-12-22,99.989,99.986,99.992,99.97,1926839.0,511990
257,2016-12-23,99.993,99.997,100.0,99.991,2185520.0,511990
258,2016-12-26,99.992,99.979,99.994,99.969,1469250.0,511990
259,2016-12-27,99.979,99.956,99.981,99.933,1463155.0,511990
260,2016-12-28,99.959,99.966,99.97,99.915,1372910.0,511990
261,2016-12-29,99.944,100.0,100.007,99.934,1177118.0,511990
262,2016-12-30,100.005,100.029,100.031,100.005,1327796.0,511990
263,2017-01-03,99.981,99.981,99.995,99.979,637648.0,511990
264,2017-01-04,99.987,99.99,99.997,99.986,666558.0,511990
265,2017-01-05,99.99,100.005,100.011,99.987,758398.0,511990
266,2017-01-06,100.01,100.016,100.031,100.006,975509.0,511990
267,2017-01-09,99.996,100.009,100.012,99.996,706144.0,511990
268,2017-01-10,100.002,100.008,100.01,100.0,760949.0,511990
269,2017-01-11,100.006,100.01,100.014,100.004,690567.0,511990
270,2017-01-12,100.009,100.012,100.014,100.007,744193.0,511990
271,2017-01-13,100.002,100.013,100.019,100.001,665311.0,511990
272,2017-01-16,100.003,100.0,100.007,99.992,681627.0,511990
273,2017-01-17,99.996,100.0,100.001,99.985,477507.0,511990
274,2017-01-18,99.997,99.979,99.997,99.971,666758.0,511990
275,2017-01-19,99.97,99.958,99.972,99.952,627854.0,511990
276,2017-01-20,99.996,99.995,100.004,99.989,730166.0,511990
277,2017-01-23,99.99,100.0,100.002,99.982,739275.0,511990
278,2017-01-24,99.999,100.009,100.011,99.996,602101.0,511990
279,2017-01-25,100.011,100.042,100.055,100.011,737548.0,511990
280,2017-01-26,100.066,100.059,100.073,100.055,532972.0,511990
281,2017-02-03,100.009,100.009,100.019,100.002,541297.0,511990
282,2017-02-06,99.999,100.01,100.012,99.989,640888.0,511990
283,2017-02-07,100.001,100.028,100.03,100.001,842682.0,511990
284,2017-02-08,100.015,100.015,100.025,100.011,620703.0,511990
285,2017-02-09,100.015,100.016,100.022,100.007,824046.0,511990
286,2017-02-10,100.016,100.021,100.024,100.016,846684.0,511990
287,2017-02-13,100.003,100.001,100.01,99.999,1087911.0,511990
288,2017-02-14,100.001,99.998,100.002,99.991,1044961.0,511990
289,2017-02-15,99.994,99.997,99.999,99.991,944183.0,511990
290,2017-02-16,99.994,100.0,100.0,99.992,1243891.0,511990
291,2017-02-17,100.007,99.994,100.011,99.99,1430929.0,511990
292,2017-02-20,99.992,99.982,99.993,99.981,1237922.0,511990
293,2017-02-21,99.985,99.983,99.986,99.979,1519160.0,511990
294,2017-02-22,99.985,99.992,99.992,99.982,1909376.0,511990
295,2017-02-23,99.991,100.009,100.01,99.991,1817745.0,511990
296,2017-02-24,100.005,100.01,100.013,100.001,1490234.0,511990
297,2017-02-27,99.993,100.0,100.001,99.987,1990182.0,511990
298,2017-02-28,99.996,99.995,99.999,99.989,1864714.0,511990
299,2017-03-01,99.997,99.998,100.0,99.995,1339925.0,511990
300,2017-03-02,99.997,100.001,100.006,99.996,1318819.0,511990
301,2017-03-03,100.013,100.016,100.017,100.0,1568010.0,511990
302,2017-03-06,99.997,100.009,100.012,99.997,1587924.0,511990
303,2017-03-07,100.005,100.008,100.009,100.004,1067345.0,511990
304,2017-03-08,100.008,100.007,100.01,100.006,1018060.0,511990
305,2017-03-09,100.008,100.001,100.009,99.996,1262062.0,511990
306,2017-03-10,100.006,100.025,100.026,100.006,1530466.0,511990
307,2017-03-13,100.006,100.0,100.008,99.999,1477748.0,511990
308,2017-03-14,100.001,100.003,100.004,99.999,1083475.0,511990
309,2017-03-15,100.001,99.996,100.002,99.993,1756706.0,511990
310,2017-03-16,99.993,99.953,99.994,99.952,1782835.0,511990
311,2017-03-17,99.981,99.981,100.001,99.956,1419460.0,511990
312,2017-03-20,99.978,99.979,99.983,99.969,1528299.0,511990
313,2017-03-21,99.978,99.979,99.981,99.969,1764266.0,511990
314,2017-03-22,99.984,99.991,99.994,99.98,1763698.0,511990
315,2017-03-23,99.991,99.995,100.002,99.987,1693908.0,511990
316,2017-03-24,100.008,99.997,100.01,99.993,1555671.0,511990
317,2017-03-27,99.989,99.991,99.994,99.981,1614009.0,511990
318,2017-03-28,99.985,99.981,99.988,99.974,1491611.0,511990
319,2017-03-29,99.981,99.968,99.982,99.953,2168637.0,511990
320,2017-03-30,99.968,99.969,99.972,99.946,1697252.0,511990
321,2017-03-31,100.013,100.009,100.02,99.996,2172248.0,511990
322,2017-04-05,99.986,99.988,99.992,99.982,1676400.0,511990
323,2017-04-06,99.988,100.007,100.009,99.984,1153460.0,511990
324,2017-04-07,100.007,100.026,100.03,100.005,1469584.0,511990
325,2017-04-10,100.003,100.011,100.012,99.999,1490492.0,511990
326,2017-04-11,100.006,100.024,100.04,100.005,1623773.0,511990
327,2017-04-12,100.01,100.01,100.018,100.008,1189182.0,511990
328,2017-04-13,100.009,100.016,100.021,100.006,1728467.0,511990
329,2017-04-14,100.016,100.02,100.024,100.01,1411264.0,511990
330,2017-04-17,100.0,100.011,100.013,100.0,1221747.0,511990
331,2017-04-18,100.01,100.005,100.01,100.003,1019678.0,511990
332,2017-04-19,100.005,100.004,100.009,99.998,1206352.0,511990
333,2017-04-20,100.002,100.0,100.007,99.998,1366194.0,511990
334,2017-04-21,100.008,100.01,100.016,100.008,1481963.0,511990
335,2017-04-24,100.001,99.998,100.001,99.99,1694873.0,511990
336,2017-04-25,99.992,99.994,99.995,99.981,1217687.0,511990
337,2017-04-26,99.994,99.996,99.998,99.991,1344943.0,511990
338,2017-04-27,99.99,99.996,99.997,99.988,1467476.0,511990
